"","module_category","component_category","year.month.repair.","TotalCount","RepairCount"
"6567","M8","P24","2008/10",56,56
"6568","M8","P24","2008/11",52,52
"6569","M8","P24","2008/12",15,15
"6570","M8","P24","2008/2",140,140
"6571","M8","P24","2008/3",201,203
"6572","M8","P24","2008/4",167,169
"6573","M8","P24","2008/5",93,94
"6574","M8","P24","2008/6",97,97
"6575","M8","P24","2008/7",115,116
"6576","M8","P24","2008/8",115,115
"6577","M8","P24","2008/9",99,100
"6578","M8","P24","2009/1",18,19
"6579","M8","P24","2009/10",1,1
"6580","M8","P24","2009/2",4,5
"6581","M8","P24","2009/3",8,9
"6582","M8","P24","2009/4",9,9
"6583","M8","P24","2009/5",2,2
"6584","M8","P24","2009/7",3,3
"6585","M8","P24","2009/8",1,1
"6586","M8","P25","2005/10",1,1
"6587","M8","P25","2005/11",1,1
"6588","M8","P25","2005/12",1,1
"6589","M8","P25","2006/1",5,5
"6590","M8","P25","2006/10",15,15
"6591","M8","P25","2006/11",12,12
"6592","M8","P25","2006/12",19,21
"6593","M8","P25","2006/2",3,3
"6594","M8","P25","2006/3",9,9
"6595","M8","P25","2006/4",5,5
"6596","M8","P25","2006/5",7,7
"6597","M8","P25","2006/6",9,9
"6598","M8","P25","2006/7",10,12
"6599","M8","P25","2006/8",18,18
"6600","M8","P25","2006/9",14,16
"6601","M8","P25","2007/1",21,21
"6602","M8","P25","2007/10",45,46
"6603","M8","P25","2007/11",32,33
"6604","M8","P25","2007/12",27,27
"6605","M8","P25","2007/2",21,21
"6606","M8","P25","2007/3",27,27
"6607","M8","P25","2007/4",25,26
"6608","M8","P25","2007/5",13,14
"6609","M8","P25","2007/6",21,21
"6610","M8","P25","2007/7",23,23
"6611","M8","P25","2007/8",21,22
"6612","M8","P25","2007/9",34,34
"6613","M8","P25","2008/1",25,25
"6614","M8","P25","2008/10",10,10
"6615","M8","P25","2008/11",3,3
"6616","M8","P25","2008/12",1,1
"6617","M8","P25","2008/2",25,25
"6618","M8","P25","2008/3",24,24
"6619","M8","P25","2008/4",16,16
"6620","M8","P25","2008/5",10,10
"6621","M8","P25","2008/6",9,9
"6622","M8","P25","2008/7",10,10
"6623","M8","P25","2008/8",8,8
"6624","M8","P25","2008/9",13,13
"6625","M8","P25","2009/1",2,2
"6626","M8","P25","2009/11",1,1
"6627","M8","P25","2009/2",3,3
"6628","M8","P25","2009/3",1,1
"6629","M8","P25","2009/4",1,1
"6630","M8","P25","2009/5",1,1
"6631","M8","P25","2009/6",1,1
"6632","M8","P26","2005/10",4,4
"6633","M8","P26","2005/11",9,9
"6634","M8","P26","2005/12",14,16
"6635","M8","P26","2006/1",22,23
"6636","M8","P26","2006/10",29,29
"6637","M8","P26","2006/11",38,41
"6638","M8","P26","2006/12",42,44
"6639","M8","P26","2006/2",22,26
"6640","M8","P26","2006/3",31,32
"6641","M8","P26","2006/4",29,32
"6642","M8","P26","2006/5",47,53
"6643","M8","P26","2006/6",27,29
"6644","M8","P26","2006/7",21,22
"6645","M8","P26","2006/8",32,33
"6646","M8","P26","2006/9",15,16
"6647","M8","P26","2007/1",33,35
"6648","M8","P26","2007/10",97,98
"6649","M8","P26","2007/11",93,93
"6650","M8","P26","2007/12",84,84
"6651","M8","P26","2007/2",18,20
"6652","M8","P26","2007/3",43,45
"6653","M8","P26","2007/4",37,37
"6654","M8","P26","2007/5",30,30
"6655","M8","P26","2007/6",40,41
"6656","M8","P26","2007/7",49,50
"6657","M8","P26","2007/8",87,89
"6658","M8","P26","2007/9",77,78
"6659","M8","P26","2008/1",102,103
"6660","M8","P26","2008/10",77,78
"6661","M8","P26","2008/11",89,90
"6662","M8","P26","2008/12",33,33
"6663","M8","P26","2008/2",91,91
"6664","M8","P26","2008/3",104,106
"6665","M8","P26","2008/4",103,104
"6666","M8","P26","2008/5",58,58
"6667","M8","P26","2008/6",71,72
"6668","M8","P26","2008/7",83,83
"6669","M8","P26","2008/8",107,108
"6670","M8","P26","2008/9",97,98
"6671","M8","P26","2009/1",21,21
"6672","M8","P26","2009/10",3,3
"6673","M8","P26","2009/11",1,1
"6674","M8","P26","2009/2",15,15
"6675","M8","P26","2009/3",10,10
"6676","M8","P26","2009/4",5,5
"6677","M8","P26","2009/5",5,5
"6678","M8","P26","2009/6",2,2
"6679","M8","P26","2009/7",4,4
"6680","M8","P26","2009/8",2,2
"6681","M8","P26","2009/9",3,3
"6682","M8","P27","2007/8",1,1
"6683","M8","P27","2007/9",2,2
"6684","M8","P28","2005/10",2,2
"6685","M8","P28","2005/11",1,1
"6686","M8","P28","2005/12",12,12
"6687","M8","P28","2006/1",26,27
"6688","M8","P28","2006/10",73,79
"6689","M8","P28","2006/11",96,98
"6690","M8","P28","2006/12",66,73
"6691","M8","P28","2006/2",16,16
"6692","M8","P28","2006/3",30,30
"6693","M8","P28","2006/4",29,31
"6694","M8","P28","2006/5",34,35
"6695","M8","P28","2006/6",57,59
"6696","M8","P28","2006/7",63,66
"6697","M8","P28","2006/8",63,64
"6698","M8","P28","2006/9",63,68
"6699","M8","P28","2007/1",77,81
"6700","M8","P28","2007/10",38,40
"6701","M8","P28","2007/11",49,51
"6702","M8","P28","2007/12",52,52
"6703","M8","P28","2007/2",68,70
"6704","M8","P28","2007/3",61,62
"6705","M8","P28","2007/4",70,73
"6706","M8","P28","2007/5",46,47
"6707","M8","P28","2007/6",59,61
"6708","M8","P28","2007/7",72,72
"6709","M8","P28","2007/8",57,58
"6710","M8","P28","2007/9",56,57
"6711","M8","P28","2008/1",41,41
"6712","M8","P28","2008/10",18,18
"6713","M8","P28","2008/11",15,15
"6714","M8","P28","2008/12",6,6
"6715","M8","P28","2008/2",53,54
"6716","M8","P28","2008/3",51,52
"6717","M8","P28","2008/4",31,31
"6718","M8","P28","2008/5",21,21
"6719","M8","P28","2008/6",28,29
"6720","M8","P28","2008/7",27,27
"6721","M8","P28","2008/8",24,24
"6722","M8","P28","2008/9",22,23
"6723","M8","P28","2009/1",1,2
"6724","M8","P28","2009/10",2,2
"6725","M8","P28","2009/12",1,1
"6726","M8","P28","2009/2",1,1
"6727","M8","P28","2009/3",3,3
"6728","M8","P28","2009/4",1,1
"6729","M8","P28","2009/5",1,1
"6730","M8","P28","2009/6",2,2
"6731","M8","P28","2009/7",1,1
"6732","M8","P28","2009/9",2,2
"6733","M8","P30","2005/10",1,2
"6734","M8","P30","2005/11",9,12
"6735","M8","P30","2005/12",30,35
"6736","M8","P30","2006/1",38,43
"6737","M8","P30","2006/10",132,152
"6738","M8","P30","2006/11",121,143
"6739","M8","P30","2006/12",103,123
"6740","M8","P30","2006/2",63,69
"6741","M8","P30","2006/3",51,53
"6742","M8","P30","2006/4",60,64
"6743","M8","P30","2006/5",54,60
"6744","M8","P30","2006/6",94,101
"6745","M8","P30","2006/7",83,92
"6746","M8","P30","2006/8",86,97
"6747","M8","P30","2006/9",122,142
"6748","M8","P30","2007/1",103,132
"6749","M8","P30","2007/10",83,97
"6750","M8","P30","2007/11",63,76
"6751","M8","P30","2007/12",52,64
"6752","M8","P30","2007/2",109,139
"6753","M8","P30","2007/3",70,86
"6754","M8","P30","2007/4",75,89
"6755","M8","P30","2007/5",59,71
"6756","M8","P30","2007/6",71,89
"6757","M8","P30","2007/7",86,111
"6758","M8","P30","2007/8",77,97
"6759","M8","P30","2007/9",98,110
"6760","M8","P30","2008/1",41,53
"6761","M8","P30","2008/10",5,5
"6762","M8","P30","2008/11",10,12
"6763","M8","P30","2008/12",7,9
"6764","M8","P30","2008/2",50,64
"6765","M8","P30","2008/3",40,48
"6766","M8","P30","2008/4",35,42
"6767","M8","P30","2008/5",21,26
"6768","M8","P30","2008/6",18,24
"6769","M8","P30","2008/7",27,29
"6770","M8","P30","2008/8",27,35
"6771","M8","P30","2008/9",21,22
"6772","M8","P30","2009/1",2,3
"6773","M8","P30","2009/11",2,2
"6774","M8","P30","2009/2",2,2
"6775","M8","P30","2009/3",1,1
"6776","M8","P30","2009/6",2,3
"6777","M8","P30","2009/8",1,1
"6778","M8","P30","2009/9",2,2
"6779","M8","P31","2006/1",4,4
"6780","M8","P31","2006/10",9,9
"6781","M8","P31","2006/11",12,12
"6782","M8","P31","2006/12",9,9
"6783","M8","P31","2006/2",3,3
"6784","M8","P31","2006/3",2,3
"6785","M8","P31","2006/4",5,5
"6786","M8","P31","2006/5",5,5
"6787","M8","P31","2006/6",7,7
"6788","M8","P31","2006/7",8,8
"6789","M8","P31","2006/8",10,10
"6790","M8","P31","2006/9",9,9
"6791","M8","P31","2007/1",7,7
"6792","M8","P31","2007/10",9,9
"6793","M8","P31","2007/11",6,7
"6794","M8","P31","2007/12",3,3
"6795","M8","P31","2007/2",9,9
"6796","M8","P31","2007/3",9,9
"6797","M8","P31","2007/4",6,6
"6798","M8","P31","2007/5",4,4
"6799","M8","P31","2007/6",5,5
"6800","M8","P31","2007/7",13,13
"6801","M8","P31","2007/8",9,9
"6802","M8","P31","2007/9",9,9
"6803","M8","P31","2008/1",10,10
"6804","M8","P31","2008/10",1,1
"6805","M8","P31","2008/11",4,4
"6806","M8","P31","2008/12",1,1
"6807","M8","P31","2008/2",7,7
"6808","M8","P31","2008/3",5,5
"6809","M8","P31","2008/4",9,9
"6810","M8","P31","2008/5",3,3
"6811","M8","P31","2008/6",2,2
"6812","M8","P31","2008/7",2,2
"6813","M8","P31","2008/8",4,4
"6814","M8","P31","2008/9",1,1
"6815","M8","P31","2009/1",1,1
"6816","M8","P31","2009/2",2,2
"6817","M8","P31","2009/3",2,2
"6818","M9","P01","2006/1",3,3
"6819","M9","P01","2006/2",3,3
"6820","M9","P01","2006/3",10,10
"6821","M9","P01","2006/8",1,1
"6822","M9","P01","2007/8",1,1
"6823","M9","P02","2005/11",3,3
"6824","M9","P02","2005/12",1,1
"6825","M9","P02","2006/1",4,4
"6826","M9","P02","2006/10",20,20
"6827","M9","P02","2006/11",23,24
"6828","M9","P02","2006/12",18,19
"6829","M9","P02","2006/2",10,11
"6830","M9","P02","2006/3",10,11
"6831","M9","P02","2006/4",9,9
"6832","M9","P02","2006/5",14,14
"6833","M9","P02","2006/6",14,14
"6834","M9","P02","2006/7",13,13
"6835","M9","P02","2006/8",13,13
"6836","M9","P02","2006/9",20,21
"6837","M9","P02","2007/1",33,33
"6838","M9","P02","2007/10",18,18
"6839","M9","P02","2007/11",25,25
"6840","M9","P02","2007/12",35,35
"6841","M9","P02","2007/2",12,13
"6842","M9","P02","2007/3",18,19
"6843","M9","P02","2007/4",20,20
"6844","M9","P02","2007/5",21,21
"6845","M9","P02","2007/6",23,23
"6846","M9","P02","2007/7",37,38
"6847","M9","P02","2007/8",22,22
"6848","M9","P02","2007/9",16,16
"6849","M9","P02","2008/1",35,35
"6850","M9","P02","2008/10",7,7
"6851","M9","P02","2008/11",5,5
"6852","M9","P02","2008/12",1,1
"6853","M9","P02","2008/2",19,19
"6854","M9","P02","2008/3",19,19
"6855","M9","P02","2008/4",7,7
"6856","M9","P02","2008/5",9,9
"6857","M9","P02","2008/6",13,13
"6858","M9","P02","2008/7",8,8
"6859","M9","P02","2008/8",6,6
"6860","M9","P02","2008/9",15,15
"6861","M9","P02","2009/1",5,5
"6862","M9","P02","2009/11",1,1
"6863","M9","P02","2009/5",1,1
"6864","M9","P04","2005/10",5,5
"6865","M9","P04","2005/11",11,14
"6866","M9","P04","2005/12",21,23
"6867","M9","P04","2005/9",3,3
"6868","M9","P04","2006/1",9,10
"6869","M9","P04","2006/10",22,22
"6870","M9","P04","2006/11",14,14
"6871","M9","P04","2006/12",30,30
"6872","M9","P04","2006/2",21,24
"6873","M9","P04","2006/3",27,31
"6874","M9","P04","2006/4",38,41
"6875","M9","P04","2006/5",57,63
"6876","M9","P04","2006/6",20,21
"6877","M9","P04","2006/7",21,22
"6878","M9","P04","2006/8",20,21
"6879","M9","P04","2006/9",23,25
"6880","M9","P04","2007/1",25,26
"6881","M9","P04","2007/10",50,50
"6882","M9","P04","2007/11",41,42
"6883","M9","P04","2007/12",27,28
"6884","M9","P04","2007/2",16,16
"6885","M9","P04","2007/3",33,34
"6886","M9","P04","2007/4",32,32
"6887","M9","P04","2007/5",23,23
"6888","M9","P04","2007/6",28,28
"6889","M9","P04","2007/7",39,40
"6890","M9","P04","2007/8",44,44
"6891","M9","P04","2007/9",58,59
"6892","M9","P04","2008/1",25,26
"6893","M9","P04","2008/10",10,10
"6894","M9","P04","2008/11",11,12
"6895","M9","P04","2008/12",4,4
"6896","M9","P04","2008/2",17,17
"6897","M9","P04","2008/3",37,37
"6898","M9","P04","2008/4",22,22
"6899","M9","P04","2008/5",7,7
"6900","M9","P04","2008/6",14,14
"6901","M9","P04","2008/7",11,11
"6902","M9","P04","2008/8",21,21
"6903","M9","P04","2008/9",9,9
"6904","M9","P04","2009/1",4,4
"6905","M9","P04","2009/12",2,2
"6906","M9","P04","2009/2",1,1
"6907","M9","P04","2009/3",3,3
"6908","M9","P04","2009/4",2,2
"6909","M9","P04","2009/8",1,1
"6910","M9","P04","2009/9",2,2
"6911","M9","P05","2005/10",1,1
"6912","M9","P05","2005/11",3,3
"6913","M9","P05","2005/12",3,3
"6914","M9","P05","2006/1",5,5
"6915","M9","P05","2006/10",4,4
"6916","M9","P05","2006/11",3,3
"6917","M9","P05","2006/12",12,13
"6918","M9","P05","2006/2",3,3
"6919","M9","P05","2006/3",4,4
"6920","M9","P05","2006/4",7,7
"6921","M9","P05","2006/5",11,11
"6922","M9","P05","2006/6",6,6
"6923","M9","P05","2006/7",4,4
"6924","M9","P05","2006/8",8,8
"6925","M9","P05","2006/9",3,3
"6926","M9","P05","2007/1",5,5
"6927","M9","P05","2007/10",12,12
"6928","M9","P05","2007/11",10,10
"6929","M9","P05","2007/12",3,3
"6930","M9","P05","2007/2",7,7
"6931","M9","P05","2007/3",9,9
"6932","M9","P05","2007/4",6,6
"6933","M9","P05","2007/5",9,9
"6934","M9","P05","2007/6",10,10
"6935","M9","P05","2007/7",11,11
"6936","M9","P05","2007/8",6,6
"6937","M9","P05","2007/9",13,13
"6938","M9","P05","2008/1",7,7
"6939","M9","P05","2008/10",4,4
"6940","M9","P05","2008/2",5,5
"6941","M9","P05","2008/3",11,11
"6942","M9","P05","2008/4",5,5
"6943","M9","P05","2008/5",4,4
"6944","M9","P05","2008/6",4,4
"6945","M9","P05","2009/11",1,1
"6946","M9","P06","2005/10",36,36
"6947","M9","P06","2005/11",71,75
"6948","M9","P06","2005/12",78,82
"6949","M9","P06","2005/9",8,8
"6950","M9","P06","2006/1",112,118
"6951","M9","P06","2006/10",251,264
"6952","M9","P06","2006/11",265,276
"6953","M9","P06","2006/12",262,275
"6954","M9","P06","2006/2",129,133
"6955","M9","P06","2006/3",188,197
"6956","M9","P06","2006/4",302,312
"6957","M9","P06","2006/5",196,206
"6958","M9","P06","2006/6",162,171
"6959","M9","P06","2006/7",205,212
"6960","M9","P06","2006/8",225,235
"6961","M9","P06","2006/9",248,256
"6962","M9","P06","2007/1",305,313
"6963","M9","P06","2007/10",502,515
"6964","M9","P06","2007/11",505,509
"6965","M9","P06","2007/12",437,442
"6966","M9","P06","2007/2",246,257
"6967","M9","P06","2007/3",331,338
"6968","M9","P06","2007/4",311,317
"6969","M9","P06","2007/5",294,298
"6970","M9","P06","2007/6",317,318
"6971","M9","P06","2007/7",389,392
"6972","M9","P06","2007/8",366,372
"6973","M9","P06","2007/9",474,479
"6974","M9","P06","2008/1",429,435
"6975","M9","P06","2008/10",122,125
"6976","M9","P06","2008/11",98,103
"6977","M9","P06","2008/12",74,76
"6978","M9","P06","2008/2",378,387
"6979","M9","P06","2008/3",370,382
"6980","M9","P06","2008/4",284,295
"6981","M9","P06","2008/5",224,232
"6982","M9","P06","2008/6",182,185
"6983","M9","P06","2008/7",163,171
"6984","M9","P06","2008/8",185,189
"6985","M9","P06","2008/9",168,177
"6986","M9","P06","2009/1",64,67
"6987","M9","P06","2009/10",15,15
"6988","M9","P06","2009/11",18,19
"6989","M9","P06","2009/12",20,21
"6990","M9","P06","2009/2",46,46
"6991","M9","P06","2009/3",65,68
"6992","M9","P06","2009/4",34,34
"6993","M9","P06","2009/5",38,40
"6994","M9","P06","2009/6",21,21
"6995","M9","P06","2009/7",34,35
"6996","M9","P06","2009/8",32,32
"6997","M9","P06","2009/9",25,25
"6998","M9","P09","2005/10",8,9
"6999","M9","P09","2005/11",6,8
"7000","M9","P09","2005/12",9,9
"7001","M9","P09","2005/8",1,1
"7002","M9","P09","2005/9",2,3
"7003","M9","P09","2006/1",13,14
"7004","M9","P09","2006/10",18,21
"7005","M9","P09","2006/11",26,28
"7006","M9","P09","2006/12",31,35
"7007","M9","P09","2006/2",23,24
"7008","M9","P09","2006/3",20,24
"7009","M9","P09","2006/4",16,17
"7010","M9","P09","2006/5",14,18
"7011","M9","P09","2006/6",8,9
"7012","M9","P09","2006/7",20,24
"7013","M9","P09","2006/8",12,13
"7014","M9","P09","2006/9",27,28
"7015","M9","P09","2007/1",33,34
"7016","M9","P09","2007/10",71,85
"7017","M9","P09","2007/11",84,107
"7018","M9","P09","2007/12",74,93
"7019","M9","P09","2007/2",43,49
"7020","M9","P09","2007/3",55,63
"7021","M9","P09","2007/4",70,76
"7022","M9","P09","2007/5",55,67
"7023","M9","P09","2007/6",64,80
"7024","M9","P09","2007/7",68,86
"7025","M9","P09","2007/8",64,79
"7026","M9","P09","2007/9",98,117
"7027","M9","P09","2008/1",106,136
"7028","M9","P09","2008/10",31,37
"7029","M9","P09","2008/11",25,31
"7030","M9","P09","2008/12",12,15
"7031","M9","P09","2008/2",98,132
"7032","M9","P09","2008/3",129,183
"7033","M9","P09","2008/4",69,98
"7034","M9","P09","2008/5",48,70
"7035","M9","P09","2008/6",39,53
"7036","M9","P09","2008/7",49,66
"7037","M9","P09","2008/8",61,82
"7038","M9","P09","2008/9",49,62
"7039","M9","P09","2009/1",10,11
"7040","M9","P09","2009/10",4,5
"7041","M9","P09","2009/12",2,2
"7042","M9","P09","2009/2",7,9
"7043","M9","P09","2009/3",8,9
"7044","M9","P09","2009/4",10,11
"7045","M9","P09","2009/5",1,1
"7046","M9","P09","2009/6",1,1
"7047","M9","P09","2009/7",3,4
"7048","M9","P09","2009/8",4,4
"7049","M9","P09","2009/9",6,8
"7050","M9","P10","2007/11",1,1
"7051","M9","P10","2008/12",1,1
"7052","M9","P10","2008/4",2,2
"7053","M9","P10","2009/5",1,1
"7054","M9","P11","2005/10",1,1
"7055","M9","P11","2005/11",1,1
"7056","M9","P11","2005/12",3,3
"7057","M9","P11","2005/9",1,1
"7058","M9","P11","2006/1",2,2
"7059","M9","P11","2006/10",7,7
"7060","M9","P11","2006/11",9,9
"7061","M9","P11","2006/12",6,6
"7062","M9","P11","2006/2",2,2
"7063","M9","P11","2006/3",4,4
"7064","M9","P11","2006/4",4,4
"7065","M9","P11","2006/5",9,9
"7066","M9","P11","2006/6",13,13
"7067","M9","P11","2006/7",6,6
"7068","M9","P11","2006/8",9,9
"7069","M9","P11","2006/9",6,6
"7070","M9","P11","2007/1",7,7
"7071","M9","P11","2007/10",4,4
"7072","M9","P11","2007/11",6,7
"7073","M9","P11","2007/12",5,5
"7074","M9","P11","2007/2",10,10
"7075","M9","P11","2007/3",9,9
"7076","M9","P11","2007/4",6,6
"7077","M9","P11","2007/5",6,6
"7078","M9","P11","2007/6",6,6
"7079","M9","P11","2007/7",6,6
"7080","M9","P11","2007/8",4,4
"7081","M9","P11","2007/9",7,7
"7082","M9","P11","2008/1",5,5
"7083","M9","P11","2008/12",1,1
"7084","M9","P11","2008/2",6,6
"7085","M9","P11","2008/3",6,6
"7086","M9","P11","2008/4",4,4
"7087","M9","P11","2008/5",1,1
"7088","M9","P11","2008/6",3,3
"7089","M9","P11","2008/7",3,3
"7090","M9","P11","2008/8",3,3
"7091","M9","P11","2008/9",1,1
"7092","M9","P11","2009/1",1,1
"7093","M9","P11","2009/11",1,1
"7094","M9","P11","2009/2",2,2
"7095","M9","P11","2009/4",1,1
"7096","M9","P11","2009/5",1,1
"7097","M9","P11","2009/9",1,1
"7098","M9","P12","2005/10",19,21
"7099","M9","P12","2005/11",25,27
"7100","M9","P12","2005/12",31,35
"7101","M9","P12","2005/9",7,7
"7102","M9","P12","2006/1",51,52
"7103","M9","P12","2006/10",93,94
"7104","M9","P12","2006/11",74,80
"7105","M9","P12","2006/12",68,74
"7106","M9","P12","2006/2",48,52
"7107","M9","P12","2006/3",67,72
"7108","M9","P12","2006/4",83,89
"7109","M9","P12","2006/5",81,90
"7110","M9","P12","2006/6",65,68
"7111","M9","P12","2006/7",87,91
"7112","M9","P12","2006/8",94,97
"7113","M9","P12","2006/9",75,78
"7114","M9","P12","2007/1",94,110
"7115","M9","P12","2007/10",225,365
"7116","M9","P12","2007/11",154,233
"7117","M9","P12","2007/12",194,314
"7118","M9","P12","2007/2",114,143
"7119","M9","P12","2007/3",131,174
"7120","M9","P12","2007/4",129,166
"7121","M9","P12","2007/5",98,125
"7122","M9","P12","2007/6",122,181
"7123","M9","P12","2007/7",205,286
"7124","M9","P12","2007/8",235,354
"7125","M9","P12","2007/9",203,305
"7126","M9","P12","2008/1",201,335
"7127","M9","P12","2008/10",97,174
"7128","M9","P12","2008/11",108,180
"7129","M9","P12","2008/12",56,85
"7130","M9","P12","2008/2",195,331
"7131","M9","P12","2008/3",229,388
"7132","M9","P12","2008/4",164,293
"7133","M9","P12","2008/5",100,178
"7134","M9","P12","2008/6",106,198
"7135","M9","P12","2008/7",123,222
"7136","M9","P12","2008/8",154,282
"7137","M9","P12","2008/9",139,263
"7138","M9","P12","2009/1",42,60
"7139","M9","P12","2009/10",12,16
"7140","M9","P12","2009/11",10,12
"7141","M9","P12","2009/12",9,16
"7142","M9","P12","2009/2",29,45
"7143","M9","P12","2009/3",13,19
"7144","M9","P12","2009/4",14,23
"7145","M9","P12","2009/5",8,12
"7146","M9","P12","2009/6",10,13
"7147","M9","P12","2009/7",12,18
"7148","M9","P12","2009/8",6,6
"7149","M9","P12","2009/9",7,10
"7150","M9","P13","2005/10",7,7
"7151","M9","P13","2005/11",9,11
"7152","M9","P13","2005/12",16,16
"7153","M9","P13","2005/9",3,3
"7154","M9","P13","2006/1",10,11
"7155","M9","P13","2006/10",13,13
"7156","M9","P13","2006/11",14,14
"7157","M9","P13","2006/12",20,20
"7158","M9","P13","2006/2",18,19
"7159","M9","P13","2006/3",27,28
"7160","M9","P13","2006/4",20,20
"7161","M9","P13","2006/5",40,41
"7162","M9","P13","2006/6",20,21
"7163","M9","P13","2006/7",13,13
"7164","M9","P13","2006/8",14,14
"7165","M9","P13","2006/9",15,20
"7166","M9","P13","2007/1",15,15
"7167","M9","P13","2007/10",21,21
"7168","M9","P13","2007/11",17,18
"7169","M9","P13","2007/12",16,16
"7170","M9","P13","2007/2",19,20
"7171","M9","P13","2007/3",16,17
"7172","M9","P13","2007/4",18,18
"7173","M9","P13","2007/5",8,8
"7174","M9","P13","2007/6",16,16
"7175","M9","P13","2007/7",14,14
"7176","M9","P13","2007/8",18,18
"7177","M9","P13","2007/9",14,14
"7178","M9","P13","2008/1",17,17
"7179","M9","P13","2008/10",4,4
"7180","M9","P13","2008/11",8,8
"7181","M9","P13","2008/12",1,1
"7182","M9","P13","2008/2",16,17
"7183","M9","P13","2008/3",11,11
"7184","M9","P13","2008/4",12,12
"7185","M9","P13","2008/5",9,9
"7186","M9","P13","2008/6",9,9
"7187","M9","P13","2008/7",6,6
"7188","M9","P13","2008/8",7,7
"7189","M9","P13","2008/9",5,5
"7190","M9","P13","2009/1",3,3
"7191","M9","P13","2009/2",1,1
"7192","M9","P13","2009/3",1,1
"7193","M9","P13","2009/4",1,1
"7194","M9","P13","2009/8",1,1
"7195","M9","P15","2005/10",2,2
"7196","M9","P15","2005/11",8,8
"7197","M9","P15","2005/12",9,9
"7198","M9","P15","2005/9",2,2
"7199","M9","P15","2006/1",13,13
